step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,CASH_OUT,DEBIT,PAYMENT,TRANSFER
444,5219.97,175486.26,133728.2,8528.03,87416.12,1,0,1,1
407,30742.89,38370.34,117686.99,109303.24,106331.89,0,0,0,1
560,2453.73,177252.78,130763.41,185744.82,93331.91,0,0,0,0
234,22378.03,99738.66,140677.57,4210.82,117797.03,1,0,1,1
70,48974.05,4216.82,182297.56,138580.56,28843.32,0,1,1,0
374,84573.32,199913.07,151973.76,56149.72,24033.86,1,1,1,0
531,77859.39,116562.71,158342.44,182279.87,179936.52,1,1,1,0
47,65814.29,137685.77,124282.55,131388.79,21474.01,0,1,0,1
575,21980.51,53930.1,123330.05,74234.18,80363.97,0,0,1,0
223,39779.62,111006.99,67666.55,88690.2,101516.04,0,0,1,1
409,31374.77,196664.6,135343.4,189497.88,162926.13,0,0,1,0
615,30914.15,29172.96,41305.47,170597.39,94157.4,0,1,1,0
142,10719.92,99167.61,55914.01,17262.23,120805.93,1,1,0,1
676,14028.28,103431.96,152198.66,93250.99,23039.18,0,1,0,0
633,82076.86,101329.29,85563.82,50132.35,96920.12,1,1,0,1
399,4957.37,121288.77,189207.22,30882.41,178291.01,0,1,1,0
660,38539.79,51126.08,137651.43,52624.48,55467.55,1,1,0,0
234,23449.83,58526.75,58316.68,9632.96,180048.74,1,1,0,1
59,45916.35,102085.64,117343.88,187242.86,94521.43,0,1,0,0
698,49617.35,122437.18,64942.52,155664.83,141571.69,1,0,1,1
668,22314.86,28291.26,84675.07,25262.62,56139.48,0,1,1,1
15,91548.76,107937.83,73448.07,73131.33,158406.73,0,1,0,1
507,88749.64,10765.27,29712.76,144730.14,88083.56,0,0,0,0
621,39091.48,379.08,80653.7,29095.76,78244.01,0,0,1,1
151,39737.49,51759.77,156490.0,169929.68,120827.65,0,0,0,0
128,43907.97,161375.13,181189.02,140848.56,164546.38,1,1,1,1
209,59742.41,87306.77,187146.54,133259.82,152522.43,0,0,0,0
579,86703.23,85190.99,40935.32,173437.81,46712.03,0,1,0,0
739,29309.58,179832.42,52044.65,121117.7,134556.15,0,0,1,1
538,69364.13,66362.6,174398.01,103158.59,99412.39,1,0,0,0
74,27769.48,24072.57,132957.47,26024.24,29992.09,0,1,1,1
15,1715.05,151888.05,38667.66,195495.64,107450.89,1,0,1,0
237,70535.69,188568.52,95115.77,30106.81,82522.98,1,0,0,0
61,75941.31,22755.81,170952.32,58988.76,106843.04,1,1,1,1
680,85046.18,53007.65,198668.76,181757.87,162990.99,1,0,1,1
561,89399.41,10629.33,106259.95,187114.34,54406.33,1,1,1,1
365,31611.16,174894.26,53508.37,191758.13,55988.21,0,0,0,1
30,43857.2,23267.56,58329.13,127623.15,154388.72,1,1,0,0
19,3594.8,56505.3,163984.4,7527.39,198641.15,0,1,0,0
501,31597.33,170238.24,134443.32,133686.53,36395.17,0,1,1,0
232,41578.99,89205.55,24522.65,100321.3,53771.76,1,0,0,0
586,20606.92,20780.99,55267.27,48174.32,11579.44,1,0,1,0
575,53764.52,71361.86,180326.51,147766.9,151273.57,0,1,0,1
84,95505.1,50356.24,173143.34,74015.78,180538.76,0,1,1,0
606,99757.35,48054.32,48729.27,11285.94,65164.89,1,0,0,0
723,61489.81,193957.29,185982.47,41670.66,22641.69,1,1,0,0
576,69565.85,96796.03,169964.24,163903.54,101481.32,0,0,1,0
324,4984.66,2810.64,139281.73,11079.58,28244.53,0,1,1,1
96,90931.45,89881.35,26158.46,86289.3,110449.04,0,0,1,1
697,49165.21,92337.95,158117.6,162427.8,181736.55,1,0,1,1
64,71720.91,125555.82,79224.5,43876.32,47421.16,0,0,1,0
67,85323.96,187630.33,126202.26,154610.29,72915.16,1,0,0,1
650,80820.33,48821.18,121383.66,98986.0,127633.56,1,1,1,1
312,43124.17,183041.39,9495.61,67691.47,115272.73,1,0,0,0
125,18345.7,99353.01,150542.68,48556.29,9260.41,1,0,0,0
320,31740.34,125858.85,13384.91,12580.32,118191.99,0,1,0,0
134,67607.95,67347.14,105744.31,90370.24,73978.2,0,0,0,0
197,79070.11,113577.35,85409.43,23957.78,112935.46,0,1,0,1
31,31451.36,90028.66,144107.11,10878.43,127883.95,1,1,1,1
456,81421.03,45112.93,20120.49,166881.52,155018.56,0,1,0,1
645,99052.41,175983.99,116255.16,107281.24,63539.21,0,0,1,0
651,75109.73,37315.42,109619.49,64973.38,153039.35,1,1,1,0
608,26505.26,39296.45,55222.59,30454.24,67846.65,0,1,1,0
614,32816.86,143751.95,130683.95,154325.0,52431.52,1,1,1,1
423,89892.72,10121.5,127377.63,118989.49,51460.2,1,1,0,0
533,66714.57,158331.18,185809.93,191476.53,63136.15,1,1,1,1
383,45221.33,79165.53,159959.74,56436.28,99765.64,1,0,0,1
733,7267.22,15503.13,189943.95,62629.53,4981.13,0,0,1,1
481,69318.37,4579.04,117154.72,117621.25,153265.98,0,0,0,1
541,86651.89,146308.81,21471.58,102485.03,14656.68,1,1,1,1
459,21438.87,154333.2,136094.29,117556.1,144149.96,1,1,1,1
527,71274.63,191257.78,188496.85,69345.98,44032.83,0,0,1,0
290,99767.53,28791.17,12232.0,190613.75,50524.62,0,1,0,0
432,83722.49,178206.28,195315.58,193239.25,55071.13,0,1,1,0
327,36473.75,11806.25,16767.46,168749.77,187246.07,1,0,1,1
137,75362.31,137909.77,114580.97,48363.45,60924.52,1,0,0,1
586,36766.29,115210.29,22327.69,84329.37,44422.38,0,1,0,0
398,70119.06,87950.78,57969.62,170610.55,110816.29,0,1,0,1
180,13558.67,149296.82,6170.24,185493.49,70080.15,0,1,0,1
43,84858.68,58087.17,191796.76,14624.21,106732.45,1,1,0,0
315,83460.11,147676.73,183960.12,76107.5,61364.86,0,1,1,0
45,7218.2,138389.68,120245.84,18300.32,120238.84,0,1,1,0
195,32453.1,118361.95,66587.27,72841.05,80870.09,1,1,1,1
314,75433.93,115289.59,94442.98,35357.93,117648.58,1,0,1,1
584,79058.99,113283.59,46969.28,106857.06,196862.91,0,1,0,0
362,54668.12,70001.08,125011.68,142189.34,65656.13,1,0,1,1
559,93020.92,184416.71,38930.65,54625.02,28297.79,0,1,0,1
281,49356.46,89665.16,60077.61,36086.78,6942.37,0,0,1,1
118,26593.28,150793.5,35029.14,158182.8,5112.94,0,0,0,1
140,70400.93,90884.77,184727.61,71544.26,117865.11,1,0,1,0
408,17955.38,7748.15,29803.25,78207.95,163002.99,1,1,1,1
499,5470.88,187730.8,153765.96,106907.15,147494.9,1,1,0,1
376,62674.09,32398.99,75810.21,27856.39,35607.73,1,1,0,1
290,24715.77,42890.83,82281.77,62828.51,41774.44,0,0,1,1
634,18054.2,61970.99,36474.71,184352.63,196110.74,0,0,1,1
381,42112.9,122161.51,15614.7,177920.48,18082.61,0,0,0,0
279,3727.23,143885.18,85858.62,61883.69,22824.67,0,1,1,1
232,13761.4,2231.76,174950.62,108564.0,106315.67,1,0,1,0
76,84671.75,80654.54,23666.98,199414.72,143995.94,0,1,0,0
188,22705.23,33330.93,6945.08,3132.73,144546.72,0,0,1,0
718,94561.27,9658.06,28580.04,11297.47,57547.75,1,0,0,0
191,48763.06,73415.36,71067.93,123109.76,50807.66,0,1,0,0
711,65603.71,82664.14,130474.04,179362.01,56899.81,1,0,0,0
712,44115.77,35252.75,25023.5,136146.64,85465.6,1,0,0,1
267,1342.2,32446.41,161459.78,176296.65,94945.6,1,1,0,0
554,56817.16,48943.87,77292.43,100867.22,45830.61,0,0,1,1
646,11970.83,174424.05,129311.87,39294.11,195613.53,0,1,0,1
209,86633.0,185526.27,68673.77,170600.29,141596.71,1,0,0,0
164,65188.7,24246.39,40380.6,132360.13,194694.24,0,1,1,0
497,29758.05,164892.17,173725.39,145946.91,85768.08,1,1,0,0
387,8992.02,100564.55,23505.77,181994.43,29240.43,0,1,1,0
631,25058.17,6188.47,90987.94,97980.49,101646.89,1,0,0,1
671,18763.35,76987.97,66119.77,181728.5,86649.41,0,1,0,1
687,13983.96,81378.11,14916.62,73015.19,184636.64,0,0,0,1
252,89373.24,191494.67,52666.23,28337.26,82251.66,0,0,0,1
647,94759.25,115019.16,143709.4,81850.87,80495.73,0,0,1,1
717,12620.55,98018.66,39919.52,46481.2,5743.26,0,1,0,1
115,94609.92,194700.5,193161.12,94592.3,32774.99,0,0,1,0
7,26403.9,49044.27,8548.7,176853.15,195547.76,1,1,0,0
571,70776.42,43815.43,45680.17,12029.7,126250.79,1,0,0,0
563,44904.3,179853.09,76472.16,84768.58,139283.8,0,0,0,0
94,45195.33,163239.42,95928.97,5574.33,162346.86,0,0,1,0
322,80702.7,98236.8,163683.51,106895.92,39289.82,1,0,0,0
244,98739.16,198702.97,93698.55,150783.88,66043.85,1,1,0,0
561,88764.15,152770.16,38919.74,186025.07,120323.27,1,0,0,0
329,68247.97,92088.19,136547.81,99942.95,62875.78,1,1,0,1
317,74166.64,143593.71,4730.25,46609.02,65459.97,1,0,1,1
176,7820.8,93724.53,71184.32,40141.77,79558.91,0,0,0,1
405,50748.39,64646.6,179002.12,16322.92,21540.51,0,1,1,0
640,51487.06,174755.08,146094.49,81770.42,71446.52,1,1,1,1
538,98941.7,146266.68,817.52,16554.67,37646.91,1,0,1,0
262,63497.84,124185.46,183511.7,48193.52,86137.62,0,0,1,1
50,80008.61,136807.08,17312.68,24271.7,40113.56,1,1,1,1
659,10339.79,56579.97,43119.98,688.83,71093.01,1,1,1,1
177,69053.51,171583.51,49090.43,45485.24,184497.32,1,0,0,0
662,43927.91,179487.86,189019.28,81107.08,96701.42,1,0,1,0
143,13970.9,116098.07,164123.8,22070.56,161561.12,0,0,0,1
588,52556.01,91353.38,199415.34,67729.39,32590.37,1,1,1,1
295,94112.68,113878.47,185852.17,179304.82,109576.3,1,0,1,0
212,28871.78,89807.45,196065.85,80909.67,74470.42,0,1,0,1
556,3150.93,32479.88,63523.54,190049.88,110729.87,1,1,1,1
452,70480.74,259.64,82112.53,94036.25,157299.88,0,1,0,1
168,811.62,75893.1,58765.75,103329.22,79069.89,0,1,1,1
25,49683.24,191022.49,50530.77,84599.53,24192.01,1,0,1,1
173,8108.67,34074.18,34374.98,180111.64,91541.4,0,1,0,1
137,74767.39,39387.74,171708.94,23599.08,11087.81,1,1,0,0
251,13552.27,166749.07,44657.65,198951.4,32040.99,1,0,0,0
601,42824.05,4263.96,184836.95,97559.11,147816.35,0,1,0,0
225,94580.32,770.04,68454.21,5901.23,86903.77,0,1,1,0
553,60998.45,129741.24,150453.25,156067.37,14812.67,1,0,0,1
525,48587.14,136181.69,17636.94,27356.03,131701.59,0,0,0,1
221,26193.18,71162.83,146154.7,56775.16,77982.13,1,1,1,0
243,71050.23,143722.67,137228.02,180607.79,94144.35,1,0,0,1
159,90363.76,128859.68,127440.27,72704.78,143070.8,0,0,0,0
269,72516.86,163553.39,154981.53,144859.7,192041.94,0,0,0,0
25,47034.07,174798.36,70720.0,19192.55,166314.1,0,1,1,1
710,10799.27,142500.9,10652.55,23752.19,9040.76,1,0,1,0
224,14866.87,177569.41,43929.34,59094.69,166517.81,1,0,1,0
334,11238.41,10689.48,40714.66,12348.18,147811.3,1,0,0,0
24,29504.83,163842.55,167100.17,77221.37,5973.75,0,0,0,1
453,69144.18,42547.14,100220.86,16855.37,130984.61,0,0,1,1
298,84299.96,40084.58,104786.57,61957.64,131931.82,1,1,0,1
269,35561.25,54546.32,192053.25,72827.73,1949.32,1,1,1,1
188,93264.81,132537.18,54867.25,165357.02,45233.44,1,1,0,1
363,52250.85,138834.56,61326.09,182906.32,6652.41,0,0,0,1
272,70246.33,145091.84,185136.43,75742.56,22863.73,1,0,1,1
377,17052.76,22663.0,75001.87,50647.15,134030.16,1,0,0,1
536,89216.17,104426.47,91295.55,112673.56,55649.29,0,0,1,1
248,92371.64,60639.15,146343.26,35755.27,43898.57,1,0,0,1
283,85019.02,152502.02,99360.59,170799.42,70975.52,0,1,1,0
128,8771.98,24733.0,141754.27,96612.52,119377.06,1,0,0,0
208,1481.95,50119.58,82707.67,180330.62,8195.71,0,1,0,1
288,1237.07,102342.52,87693.78,103080.98,78550.84,0,1,0,1
149,22970.97,98754.82,54504.43,37286.2,86150.46,1,0,1,1
171,42636.58,27846.73,97075.53,8277.24,160827.29,1,0,0,1
735,27115.55,119376.29,171461.33,11918.16,11652.71,1,0,0,1
52,63874.82,162426.28,60198.06,145996.4,28862.11,0,1,1,1
518,5025.11,23099.48,150587.23,136163.51,150332.2,1,1,0,0
523,4009.6,179551.37,61823.35,61537.53,189415.31,1,0,0,0
653,62090.82,49367.67,144392.41,16711.29,182712.45,1,1,1,0
521,79823.99,27475.01,42393.47,106476.66,90005.16,1,1,0,0
108,51316.18,111288.87,29274.99,141292.77,88164.91,1,0,1,1
650,12544.41,153775.83,43713.55,71201.25,71273.54,1,1,0,0
444,90068.42,29685.81,133187.55,22677.81,35676.18,0,1,0,1
190,57171.37,10888.88,9870.31,157403.44,15511.33,0,1,0,0
518,88458.56,9906.39,147347.68,76909.8,35308.58,0,0,0,1
465,74302.85,76897.12,184809.01,28621.2,37520.64,0,0,0,1
688,62813.86,112207.36,102998.46,49823.79,166595.95,0,1,0,1
512,64991.43,74138.84,128226.35,89932.52,199165.58,0,0,1,1
215,97498.45,75977.76,94357.18,101211.83,26043.59,0,0,0,1
76,94180.01,60601.15,179228.11,89252.15,121466.32,1,0,1,0
549,27267.84,8776.14,87123.06,39537.09,56467.64,0,0,0,0
743,4435.98,189901.3,73172.79,86055.51,116856.16,1,0,0,0
703,6876.8,191467.14,138394.91,192499.49,134440.39,0,0,1,0
175,8941.83,131077.21,123836.93,183093.2,109731.38,0,1,0,0
624,97852.37,123487.68,168302.39,193697.83,127160.7,0,1,1,1
394,70556.54,152697.75,42177.51,41132.14,127713.69,1,1,1,1
369,78496.22,170440.28,175426.54,30936.63,133452.09,1,0,0,0
87,2936.85,16588.16,35146.05,88891.38,19647.81,1,1,1,1
445,37945.82,30371.05,154197.29,37622.88,33715.59,1,0,0,0
234,85221.88,27026.8,72519.93,95924.11,127184.47,1,0,0,1
331,88296.1,169648.55,4729.76,147562.4,65423.31,0,1,0,1
185,32895.46,39864.99,145467.38,156221.62,8651.84,1,1,0,0
309,30007.91,123430.7,44640.92,101417.39,53950.26,1,0,0,1
12,35826.29,4530.54,18887.55,116563.17,101857.73,1,0,0,1
156,62032.64,173386.04,60402.9,31714.77,36663.77,1,1,0,0
426,29082.55,192218.92,80494.09,174371.76,47030.77,0,1,0,0
497,93713.7,65888.84,187885.01,42778.34,84800.15,0,1,0,0
297,40048.13,84731.43,69099.46,122866.76,76359.42,1,1,1,0
680,39203.38,8253.23,23723.66,172810.58,115105.44,0,1,1,1
380,70578.88,123312.54,78052.47,4559.51,173684.01,0,1,1,1
402,57574.7,62636.38,180588.96,78661.93,139221.74,1,1,1,0
21,37902.07,176981.4,189955.12,106038.24,86096.89,1,1,0,1
520,55206.11,10696.01,122729.2,107144.73,36680.28,1,1,0,0
82,7090.59,14160.7,172187.69,126274.18,142779.92,0,0,0,0
35,85770.84,110957.28,178612.42,170782.56,94215.53,0,1,1,0
154,73917.19,177682.57,9628.75,8595.41,156356.55,1,1,0,1
36,76103.95,17784.54,70717.51,129222.39,81400.6,0,1,0,0
246,4226.12,39372.23,147072.45,102501.59,25318.47,0,1,0,0
352,43719.44,109980.19,156044.44,95558.72,5958.39,0,1,0,1
215,30204.39,22819.48,95410.12,59027.51,24984.33,1,1,0,1
29,66041.21,64655.88,11557.51,91169.86,111075.36,0,0,1,0
617,55032.97,102250.97,126824.34,73168.72,95819.35,1,1,0,1
291,80816.68,4775.21,77426.68,105013.73,70742.86,0,1,0,0
700,43260.09,117876.91,38724.93,183201.94,35812.34,0,0,0,1
220,73075.77,197182.68,24459.38,22191.68,122456.19,0,1,0,0
514,9177.43,101327.6,30407.5,64901.39,121721.47,0,1,1,1
31,67896.69,30156.37,167240.92,57724.91,129844.39,0,0,0,0
23,77555.89,9458.64,7887.22,197202.37,174836.77,0,1,1,1
380,52607.1,174449.04,83367.23,128304.91,101053.03,1,1,0,1
565,5311.36,164914.66,77899.19,126034.13,128195.37,1,1,1,1
478,50256.2,45176.77,174037.51,111877.07,152597.74,1,1,1,0
703,10516.49,110180.37,167888.53,19734.79,162806.18,1,1,1,1
298,43450.3,116267.54,114060.37,181107.2,62655.85,1,0,1,0
497,65264.17,26786.09,40831.99,100460.78,35311.35,0,0,1,0
640,82941.56,75614.31,88708.49,91606.11,86894.87,0,0,1,0
523,77565.83,94413.07,174533.19,571.87,116219.41,0,1,1,1
194,79837.49,197365.26,80632.58,63566.41,58370.33,0,0,0,0
288,58498.78,26309.82,199193.07,11140.23,47437.8,0,0,1,1
23,97221.92,40502.21,196362.39,33713.2,141800.76,0,0,1,1
245,25349.62,181898.92,80186.72,51333.77,33826.76,1,0,1,0
86,54122.55,2209.57,81865.83,30449.13,133823.65,0,1,0,0
332,24414.3,41553.53,151183.71,76068.12,156604.55,0,0,1,1
166,20142.74,180740.68,195449.66,199657.74,31340.99,0,1,1,0
651,99110.88,123459.34,142238.98,67093.86,94686.84,1,0,1,0
379,85375.67,188003.81,133275.76,127491.72,181107.5,1,0,1,1
54,88928.58,10309.6,189895.99,190512.36,163894.81,1,1,1,1
728,32195.53,30958.58,181682.16,176470.1,109073.73,1,0,1,0
487,58393.06,130361.77,185983.26,190547.88,199474.6,1,0,0,0
251,11475.11,43136.94,31369.22,194356.03,23637.2,1,0,1,0
216,23777.26,53173.03,156302.9,28003.11,9653.37,1,0,0,1
726,37245.48,49326.6,8103.0,54771.99,26164.66,1,1,0,0
639,53659.69,8341.47,47090.35,108541.7,94106.12,0,1,0,0
437,4562.63,166540.37,80093.61,87134.22,107505.02,0,0,0,0
534,77464.95,144952.25,36681.8,25.7,172407.99,0,1,0,0
253,91811.27,27806.9,46082.67,87781.36,87984.83,1,0,0,0
347,33103.62,182175.7,48629.67,100402.51,105371.89,1,0,1,0
327,10958.23,61458.19,114599.11,125978.71,156626.07,0,0,0,1
610,89678.99,7885.26,81874.32,61252.8,128679.18,1,0,0,1
566,56046.66,82818.58,110459.46,150507.97,170129.26,1,1,1,1
26,14757.17,157961.93,96441.87,14180.12,61055.92,0,0,1,1
226,98452.57,15648.54,188106.76,184417.63,26713.06,1,0,1,0
324,74719.48,46909.53,35823.12,107273.73,9278.44,1,0,1,1
316,91152.11,75955.79,86686.34,1131.83,195752.43,0,0,1,1
713,18519.1,17482.35,117319.34,69426.98,198438.09,0,1,0,1
500,66393.68,99006.92,143525.08,72363.74,20679.06,0,0,0,0
743,33258.09,105570.05,52060.22,116620.7,29037.63,1,1,1,1
634,50828.68,27884.84,46361.76,185665.37,140459.46,0,1,0,0
188,96020.78,25912.3,15405.07,128888.73,108204.91,1,0,0,1
152,15528.44,10772.44,139733.23,93653.84,197894.35,1,0,0,1
239,69179.54,137135.19,152606.57,74296.95,191787.23,1,1,0,1
720,32687.63,198074.5,151607.43,57338.42,96371.23,1,1,0,0
113,76304.47,169535.69,155357.46,91381.52,23640.69,0,0,0,0
170,90874.42,75290.25,144046.95,156839.41,179550.52,1,1,0,1
453,28625.35,109266.46,60216.94,112327.35,168244.21,0,0,0,1
567,82879.81,147722.85,103657.77,95091.85,25142.78,0,0,1,1
145,68645.89,116731.91,96504.02,90266.15,9868.43,0,0,0,1
155,19766.54,182689.4,2119.03,122502.28,69405.71,0,1,1,0
703,27336.41,24001.58,161255.62,179357.9,19491.03,1,1,1,1
259,68153.63,73603.46,70288.71,35580.01,191776.62,1,0,1,0
547,32522.17,114940.32,80581.33,43161.72,190726.04,0,0,1,1
132,53198.41,5134.6,5480.44,73075.58,87995.46,0,0,0,0
168,64371.05,198266.07,71042.07,192445.32,150603.83,1,1,1,0
305,22343.38,197699.46,58382.09,121741.5,16323.04,0,0,1,1
179,27760.17,60275.62,105344.34,50126.27,36033.66,1,0,0,1
293,19128.17,88623.28,39100.57,180489.49,74718.37,0,1,1,1
4,45253.18,151910.57,140942.56,199046.93,183351.29,1,1,1,0
724,86364.84,9789.75,197414.54,17159.74,4080.23,0,1,0,0
297,73986.27,114250.4,193394.8,93914.06,199113.64,0,0,0,1
592,37841.56,112611.16,119771.47,91463.9,162494.32,1,1,1,1
535,29196.45,132996.16,122708.63,135195.19,104538.05,0,1,0,1
188,36172.46,75122.81,162576.64,47911.21,175668.31,1,0,1,1
357,9838.01,83376.47,128604.36,185742.43,112896.46,1,0,1,0
261,91761.43,25357.37,100263.71,166900.96,85437.38,0,1,1,1
729,17447.53,130834.22,27484.85,36034.17,118121.63,0,1,1,1
239,47124.82,154204.45,195200.77,192042.1,157296.44,0,0,0,1
22,51511.28,134125.72,149236.72,115893.65,19831.54,1,1,1,1
123,74995.78,76869.69,76960.63,144553.26,24883.08,0,1,0,1
52,65673.45,3758.28,106476.49,162450.47,169693.61,1,0,1,0
188,2544.29,34251.72,180000.93,57057.74,64158.47,0,0,1,0
255,80708.28,144709.64,23450.87,34939.27,176431.45,1,0,0,1
193,89609.07,49656.27,63013.14,111680.81,4762.73,1,0,0,0
61,28472.41,47815.88,142223.68,19721.8,80514.51,1,0,0,0
539,6976.67,90956.53,57272.26,82334.76,164669.93,0,0,1,0
225,12558.02,109446.24,32499.62,41892.88,158776.03,0,1,0,1
96,74472.79,123557.43,68696.21,2295.17,139057.85,1,0,1,1
507,74137.88,151295.83,50451.55,54060.32,169123.77,1,1,0,0
578,13120.48,22817.56,137940.77,19792.7,100652.58,1,1,0,0
567,7768.64,87607.35,121269.76,25701.56,58132.06,0,0,0,0
514,98621.26,65261.79,29857.66,189974.44,18258.17,1,1,0,1
56,57032.88,37200.22,35379.32,13381.51,152440.36,1,1,0,0
520,4718.6,41129.61,78456.64,76053.02,173491.77,0,1,1,1
359,35146.4,199308.7,135136.59,194819.36,27487.63,0,0,1,1
359,37185.14,74364.81,193824.73,73807.94,122331.2,0,0,0,1
195,50562.76,16201.76,127731.92,147690.16,83088.59,0,1,1,0
706,79803.84,162964.5,74550.87,8935.72,105413.24,0,1,0,1
41,68257.19,74920.02,71960.86,128148.67,96249.38,1,0,0,1
103,12534.64,147614.2,172195.0,191561.93,69528.23,1,0,0,1
224,70235.21,9616.75,36808.24,90115.66,143424.94,1,1,1,1
296,33137.47,135387.16,85759.12,188305.26,68954.07,0,0,1,0
422,58219.96,168183.58,15106.3,125697.96,26497.2,0,1,1,1
498,70809.41,115798.03,125905.93,106189.47,125413.77,0,0,0,0
469,27137.12,44395.12,153324.87,198516.97,58696.49,1,0,0,0
322,88856.65,16342.2,11532.73,65469.54,132116.04,0,0,0,1
269,63528.35,23307.34,101609.75,145935.38,78656.81,1,1,0,1
124,40814.38,22664.78,47996.01,94342.75,98508.97,0,0,0,1
386,61468.81,42119.12,2359.86,20617.02,4529.65,1,1,0,0
502,94936.52,155443.1,46991.98,89664.93,26256.96,0,1,0,1
377,59923.17,153228.99,149753.24,8787.53,134098.48,0,0,0,0
121,49131.23,181637.84,103051.32,64167.13,66093.0,1,1,1,0
205,60601.63,9672.69,100974.89,156803.63,194141.79,0,1,0,0
696,62037.19,189621.4,117427.29,149558.25,133481.41,0,0,0,1
148,93630.2,29074.85,37870.61,16831.49,81016.32,0,0,0,0
384,89330.14,131720.68,31348.39,55063.9,72616.86,0,1,1,1
334,65767.58,189240.89,76998.3,177191.95,16545.94,1,0,0,1
478,36964.17,64712.0,1734.8,77031.21,144532.17,0,0,0,1
209,78184.72,178592.99,195161.25,120067.47,56460.55,0,1,1,0
540,97843.59,158404.95,188415.92,177734.49,196257.36,1,0,1,1
721,45731.27,94735.89,169726.01,37868.6,58534.32,0,1,1,0
218,49763.41,53437.45,150245.05,194869.24,103017.34,1,1,0,0
170,14183.15,187459.73,20859.33,64133.36,182441.0,1,1,0,0
280,7211.61,65896.21,125338.77,167315.29,129049.07,1,0,0,1
588,99515.9,132450.24,159923.55,97309.44,53547.95,0,0,1,1
566,54121.51,183426.13,48490.31,179595.14,159799.06,1,1,1,1
240,4680.64,115709.25,51646.5,155654.51,81998.06,1,1,0,0
443,82554.78,176986.42,129105.57,198400.13,194526.01,1,1,1,1
690,40195.22,149477.59,59239.6,128908.89,126299.24,1,0,0,1
271,30029.72,98181.83,3976.8,181349.63,81119.95,1,1,1,1
154,10850.85,27664.37,111621.94,198228.09,1383.56,0,0,0,0
610,13237.99,136253.87,23924.28,6854.55,135765.45,0,0,0,1
519,51322.39,3446.89,171839.51,68480.51,108348.09,1,0,0,0
386,91966.18,85805.68,19867.64,3901.41,139003.74,0,0,1,1
50,94592.0,107934.82,151811.44,333.22,82929.21,0,0,1,0
122,11345.64,149547.29,140110.51,165818.91,83844.88,0,0,1,0
597,79703.43,16999.88,72515.34,195305.31,106617.23,1,0,0,0
687,27188.7,29941.94,131957.22,91448.16,88501.29,0,1,0,1
525,67805.59,55184.07,32842.88,169501.8,185067.44,1,1,0,1
194,47124.94,98806.34,104578.79,114299.14,156009.53,1,1,0,0
71,77281.51,75829.59,15475.38,154579.96,130626.68,0,1,1,1
229,11666.9,101238.71,112380.63,28813.31,192563.14,1,1,1,0
115,88592.38,142955.19,16554.72,103486.41,107507.94,1,1,1,0
218,65712.35,6722.88,19822.83,127489.57,146144.69,1,1,0,0
270,38036.32,58149.31,135617.35,103481.91,184.96,1,1,0,1
86,64726.79,198961.27,155359.0,173593.18,72836.82,0,1,0,1
735,73471.68,42906.44,4977.61,110396.57,20416.7,0,1,1,0
152,70036.93,81087.48,127932.85,141517.22,194789.03,0,1,1,1
440,52819.2,47671.28,114705.69,89880.18,45030.38,1,0,0,0
597,89774.37,180585.95,161541.6,112683.09,9169.99,1,0,1,0
358,10668.43,3299.78,150964.09,186149.16,121903.75,1,0,1,1
79,69893.82,98100.99,150531.57,42332.71,186286.04,1,0,0,0
677,9148.4,182682.64,111164.8,106794.17,67998.26,1,1,0,1
321,96013.17,128090.23,75858.5,64095.33,164384.55,1,1,1,1
726,37236.56,35091.47,128301.76,135470.47,39387.75,1,0,1,1
258,17931.98,40188.25,27563.51,163637.36,125456.61,1,0,0,1
574,66874.45,162880.52,181659.35,191782.12,141378.25,1,1,0,1
418,17318.35,45646.28,67220.52,139429.45,190420.97,0,0,0,0
690,64471.82,101678.23,174348.83,119363.59,115424.14,0,0,1,1
600,27989.95,97016.94,2552.97,40503.98,46757.95,0,0,1,0
495,73543.39,135057.85,10772.47,146266.46,89805.9,0,0,0,1
520,80321.41,187976.62,162605.08,46857.74,112940.68,1,1,1,1
697,26994.99,37481.49,125764.02,8066.19,179944.73,0,0,0,0
345,83289.66,45355.49,16060.77,39034.22,167513.56,0,1,0,1
714,95143.79,106020.78,145183.3,42607.35,46778.53,0,1,1,0
323,19180.91,64395.91,194207.07,128851.79,83175.44,1,0,1,1
182,42244.48,50152.99,52534.25,146466.3,177534.45,1,1,0,0
309,24764.31,83568.38,135210.36,62297.29,175760.26,0,0,1,1
298,7410.57,172330.89,100172.82,157595.91,153662.67,1,0,1,0
233,30932.04,98009.01,58658.3,11580.12,176904.83,0,0,0,1
430,39215.05,126255.71,130354.62,158660.87,15468.11,0,0,0,0
567,450.65,18055.89,175721.71,125354.73,130054.9,1,0,0,0
41,21500.67,81837.4,7367.78,175725.82,189442.2,0,0,0,1
559,54698.59,68815.05,52597.25,82275.15,153094.6,1,1,0,1
640,45176.32,26102.42,133611.16,40141.4,45714.62,0,1,1,0
224,95704.24,12636.7,190209.44,174965.71,86287.53,1,0,0,0
507,78565.93,88053.23,139294.74,32911.75,82012.51,0,0,1,0
581,28886.46,195581.45,158395.51,112829.68,40972.44,0,1,1,0
599,41303.02,51238.5,51138.56,5019.74,13076.2,0,1,1,1
715,32730.11,118387.71,193236.76,166642.34,12237.77,0,1,0,1
