step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,CASH_OUT,DEBIT,PAYMENT,TRANSFER
14,89678.44,124756.92,74702.55,37132.14,36579.3,0,0,0,0
317,80071.38,117240.87,170269.03,163720.82,66450.02,0,0,0,1
491,54721.21,45122.23,114586.12,157557.48,33494.1,1,0,0,1
22,3429.54,50112.93,12644.16,186432.29,121838.42,1,1,1,1
334,23165.21,134784.56,157386.42,162454.66,79521.67,0,1,0,0
507,34678.04,31542.12,126103.38,179422.69,48244.28,0,0,1,0
379,98268.66,197592.24,64503.97,63371.86,188531.44,0,0,0,0
406,68109.55,141165.38,80176.09,43626.97,68041.14,1,1,1,0
245,82935.84,66082.07,98279.85,26345.66,169110.38,1,0,0,1
20,4558.11,99398.91,88535.2,189730.92,146092.93,1,1,1,1
120,27816.83,69221.95,123951.82,85196.41,46434.94,0,0,0,0
596,407.13,125561.94,124017.92,138627.02,29122.69,1,1,1,0
533,61328.13,46973.09,4998.86,42474.71,154775.98,0,1,0,0
49,28332.19,90809.27,145657.68,41941.68,18974.38,1,0,1,1
619,34797.14,164080.5,197814.15,140731.82,98305.16,1,0,1,1
211,2415.49,159648.24,26486.53,176572.36,166425.9,1,1,0,0
73,70992.5,189760.89,71971.13,20650.87,170612.39,0,0,1,1
77,80453.16,9692.63,172064.96,23079.83,39238.97,1,0,0,1
35,84730.36,158004.3,129877.93,71179.53,52954.72,1,1,1,1
104,83004.31,116973.97,199201.21,169405.92,63283.25,0,1,0,0
143,57744.46,82877.16,35728.5,20339.25,59659.61,0,0,0,1
301,82844.38,37926.35,115048.43,73909.59,188657.6,1,1,0,0
620,65254.5,121742.46,82581.92,141452.78,2739.99,0,1,1,0
689,29460.97,118280.21,135377.5,110652.03,193201.81,1,1,0,1
372,4079.49,195648.25,80101.88,123944.11,81555.53,1,0,1,0
485,16102.69,178527.86,7639.0,165693.09,175808.82,0,0,0,1
154,43920.88,143452.71,178488.03,158469.8,55680.98,1,1,1,0
533,7958.97,88157.07,141048.2,116271.33,188879.11,1,0,0,1
61,67542.53,149458.79,146626.26,70960.12,69139.94,0,1,0,0
165,76333.89,74445.12,171336.63,36136.05,94938.73,1,1,0,1
513,80151.12,76360.9,109887.01,54776.87,2127.06,1,0,1,0
371,61730.3,103352.08,6194.04,172692.0,151145.43,1,0,0,0
613,46071.3,67178.64,184822.82,95144.47,82740.33,0,0,1,0
115,49376.78,15933.34,161283.38,36408.81,18131.43,1,1,0,1
364,34154.7,6907.53,145318.75,43241.54,108702.23,0,0,0,0
715,15699.37,59005.9,194454.15,36851.03,193491.4,1,0,1,1
652,27894.99,121806.95,101722.22,47162.15,11957.54,0,0,1,0
83,75358.31,54918.53,12578.67,120711.41,197739.19,1,0,0,0
582,63087.46,151024.29,179903.56,192539.02,105492.5,0,1,0,0
283,67079.44,66554.67,172638.0,61586.48,118341.93,0,0,0,1
559,11134.72,54992.38,159167.34,148375.14,162940.37,1,0,0,0
659,6587.87,131130.68,84510.15,152108.77,19177.63,0,0,0,0
649,82485.26,165513.17,163466.46,15057.66,49545.42,1,0,1,1
380,7653.58,143970.31,93490.61,34024.08,50827.39,0,0,0,1
115,99016.45,161772.96,30386.85,190535.63,100713.65,0,1,1,0
266,32441.39,130950.54,61710.56,176497.24,181973.1,1,0,0,0
720,26887.0,174300.78,18524.8,104070.83,10418.54,0,1,0,0
189,52228.72,128215.41,32574.46,72609.22,57676.75,1,1,0,0
68,24041.87,141214.16,139688.06,177970.83,44769.58,0,1,1,0
708,75272.09,85934.21,45196.82,36263.55,16238.15,1,0,1,1
403,72605.06,183044.34,171026.14,6114.8,95039.23,0,1,1,0
651,41797.2,158267.4,166384.66,51142.84,124624.81,0,1,1,1
237,81532.83,163078.68,140783.93,69364.03,132273.03,0,0,1,1
623,70877.7,53290.41,153468.27,148874.05,100258.97,0,1,0,1
663,33872.51,55698.74,1931.91,26424.94,74325.83,0,0,0,0
626,56437.25,7500.71,29897.37,166393.44,20803.36,1,0,0,1
375,14216.24,113047.85,41837.9,122365.54,102761.3,1,1,0,0
547,98526.39,167775.38,117871.82,178752.38,91392.13,1,1,1,1
414,97057.05,149757.75,22123.67,70061.2,9037.52,0,1,1,1
529,30902.38,55373.0,89544.65,121886.36,176804.14,0,0,1,1
420,71624.1,48728.73,153584.02,166260.16,32296.26,1,0,0,1
230,91287.77,196841.35,129716.26,75293.35,137203.07,1,1,0,0
303,79158.52,142756.4,31154.34,57816.72,107096.74,1,1,0,1
298,81155.08,196051.89,146311.38,140130.2,81303.02,0,1,0,1
683,53248.02,79992.91,76941.04,95400.96,54546.95,0,0,0,0
372,99698.11,173765.36,186085.3,93845.11,128666.93,1,0,1,0
305,12936.64,80528.48,135216.45,199541.58,96989.82,1,0,0,0
140,81387.29,52247.02,43172.45,159811.33,14760.54,0,0,0,1
148,93142.94,22332.27,11192.64,84031.7,83801.54,1,0,1,0
173,46317.19,77899.45,150512.09,77.8,62191.95,0,0,0,1
651,56666.93,89740.22,47451.07,113851.15,18500.73,0,0,0,1
575,33967.51,158756.7,163032.2,152857.22,93426.98,1,1,0,0
737,24728.06,187069.37,104376.43,139087.62,83699.88,1,0,0,0
236,18445.36,88800.99,84579.09,186880.62,138893.64,1,1,1,1
480,42482.46,195601.82,87947.36,8855.95,53048.59,0,0,0,0
411,80097.01,177802.21,98703.54,175788.73,110053.38,1,0,0,0
29,4922.18,94045.81,123308.43,98989.16,150029.14,1,1,1,1
37,62849.57,124091.04,82667.09,16410.81,78605.05,0,0,0,1
673,10063.84,36952.71,70020.15,69260.8,56743.35,1,0,0,1
455,96602.13,39274.73,194343.85,17651.61,144754.43,0,1,0,1
249,90990.59,50949.22,159087.55,88361.59,116484.97,0,0,1,1
483,79848.62,60615.86,129181.94,22002.54,146139.69,0,1,1,0
596,80075.22,178409.37,10607.85,135977.23,119003.83,1,1,1,0
543,89105.12,112156.55,54971.82,158583.34,34146.32,0,0,1,1
250,40303.32,141683.75,85919.79,137091.49,108352.95,0,1,0,1
263,90823.24,134438.61,172574.99,179045.64,138222.37,1,0,1,0
385,58390.66,139235.28,116566.22,60912.9,15235.41,0,0,1,0
294,12225.7,174498.34,69912.53,169842.71,135950.56,1,0,0,1
531,64698.4,115137.52,23353.12,91114.38,39351.61,0,0,1,0
151,56629.32,33217.82,2831.85,66231.49,100752.97,1,0,1,1
711,26076.17,74711.03,197155.11,21706.49,31752.07,0,1,0,0
443,71284.95,142820.13,3332.64,188223.79,173237.32,1,0,1,0
415,48919.63,199899.75,57268.98,110223.04,68845.23,1,0,0,1
676,67051.83,99257.48,160251.47,156032.55,64426.95,0,0,1,0
37,22696.76,60549.38,66756.55,59304.91,182211.03,1,1,1,0
221,66922.29,59078.92,109575.88,11778.58,183710.18,0,0,0,1
411,67937.52,59305.19,184137.42,12601.13,158095.32,0,0,1,0
176,41058.98,98615.37,110218.77,135245.9,44066.37,0,0,1,1
583,98613.58,128508.47,169719.03,178280.03,67501.86,0,1,1,0
684,2377.42,81967.28,91122.4,26689.08,159330.13,0,0,0,0
628,32448.88,162396.94,172715.38,8067.36,161973.91,1,0,0,1
646,76280.56,98458.06,79694.58,109352.25,59806.39,1,0,1,0
334,95549.64,57949.67,177022.65,10979.56,90502.33,0,1,1,1
735,88497.07,196413.27,199780.19,57258.74,186244.83,1,0,0,1
666,95385.03,116711.98,118460.93,22697.79,29324.31,1,1,0,0
60,31348.53,140684.8,153623.03,181982.06,68591.28,1,1,1,1
712,50637.75,165486.76,141926.72,116510.24,29222.35,1,1,1,1
378,24291.25,80670.24,132608.65,18137.23,4453.61,0,0,0,1
114,9279.54,9240.38,35471.17,115129.44,14209.42,0,0,0,0
632,92445.78,72838.13,189616.07,24971.09,119004.57,0,0,1,0
329,50429.54,25118.17,127803.72,141339.81,86572.62,0,1,1,1
476,94110.17,156274.37,147857.0,116778.8,165770.02,1,0,1,1
630,5462.97,12032.06,29076.99,149621.91,185380.69,0,0,0,1
9,97435.59,162262.71,26655.28,133144.91,119186.31,1,1,0,0
677,26364.33,127745.69,149358.41,199436.63,172385.8,1,0,1,1
21,14886.06,61287.86,181417.43,177395.43,66787.16,0,1,0,0
318,41864.87,102386.2,197308.27,119152.2,169694.0,1,0,1,1
483,32735.05,143341.86,182141.05,48696.26,89544.53,0,0,0,1
61,56107.77,84873.02,36327.97,98926.15,36254.18,0,0,1,1
264,28903.75,84042.82,186232.93,27673.44,41942.07,1,1,0,1
57,45001.52,1822.26,138460.81,76474.19,89206.32,1,1,1,0
512,93187.74,50709.3,111344.03,126953.64,193.88,1,0,1,0
462,76120.85,182132.78,83716.98,176905.9,136288.27,1,1,1,1
48,54998.07,149073.28,54270.0,186344.19,79661.58,1,0,1,1
13,94193.06,82171.71,137010.05,125818.11,38615.44,1,0,0,0
235,61055.58,121676.2,108013.5,82808.03,116029.39,0,1,1,1
41,62429.73,104259.22,108252.69,183556.38,7331.4,0,0,0,1
242,81518.86,190345.21,164078.24,150826.19,58627.43,1,0,1,0
461,18365.0,131860.63,146326.67,6374.44,39867.44,1,1,0,0
252,72692.44,83219.25,132468.91,31004.96,84976.88,1,1,1,1
32,1061.12,185750.44,21316.19,150921.71,99881.56,0,1,0,1
295,77009.08,138700.49,75802.12,94389.98,17971.03,0,0,0,0
140,37882.35,74313.66,149888.6,164675.08,81565.02,0,0,1,1
268,80798.49,176287.44,161372.25,174403.02,175717.22,0,0,1,0
281,90511.7,7556.49,136033.21,177419.01,18448.65,1,0,1,0
681,84182.84,53477.68,174211.37,4284.86,67347.18,0,1,0,1
596,55807.39,4082.44,49459.36,20627.93,151909.54,0,0,1,0
529,80691.36,103144.4,11361.79,146355.53,196161.94,0,1,0,1
581,11547.37,24276.99,57662.39,198733.48,76401.33,0,1,0,1
220,97093.49,178060.89,131709.76,123291.61,61173.61,1,0,0,0
72,16711.89,1691.21,184950.54,88342.95,175707.87,0,0,0,1
470,11742.92,99605.52,96453.22,159710.06,3632.56,1,1,1,1
74,47490.83,37516.59,144726.48,71620.32,96414.42,0,1,0,1
279,22564.72,147531.58,162187.49,106295.3,6413.34,1,1,1,0
409,86734.98,84125.9,19755.62,173742.66,95825.58,1,1,1,0
322,30883.7,172670.65,102326.68,144907.89,101258.19,0,1,1,1
531,94737.09,125659.1,38505.89,47371.08,123918.74,1,0,0,0
546,94124.54,127079.99,113727.12,165266.28,3813.61,1,1,1,1
475,78309.8,180657.71,193975.01,137908.67,176009.26,0,1,1,0
679,97638.34,43839.87,128638.75,17952.24,96016.09,0,1,1,0
279,39172.23,186861.19,22551.25,17797.98,190885.71,0,1,0,1
606,47768.52,28785.69,120447.17,10074.34,49519.87,1,1,1,0
445,94706.66,56081.59,35230.93,145930.71,95351.98,1,0,0,0
714,30025.11,137138.66,108247.09,22129.44,19517.03,1,0,0,1
4,18543.62,178824.88,159056.23,85921.25,54597.75,0,0,0,0
229,67324.65,92623.26,105512.94,147158.26,79872.57,1,1,1,1
434,67731.62,51353.2,63891.13,197960.76,47729.22,1,0,1,0
718,97491.6,54637.41,155326.16,23454.8,101368.27,1,1,1,1
636,23378.06,72090.42,69755.34,62879.25,78944.99,1,0,1,1
501,29610.52,102578.22,191693.07,2652.14,143483.88,0,0,1,0
357,11020.94,80954.03,161457.98,63046.82,180305.22,0,0,1,0
40,87720.29,62371.17,121998.74,142734.37,183959.48,0,0,1,1
561,56364.48,89387.71,166092.21,13387.5,66408.54,1,1,1,0
308,62411.3,30323.43,108725.11,91591.5,9013.15,0,1,1,1
437,88092.73,95580.57,45854.75,49943.82,126135.38,1,1,1,0
309,50777.24,60673.77,34749.63,156918.49,171362.59,0,0,1,0
477,96109.42,69192.71,62533.13,50704.31,118548.64,0,1,0,0
155,35511.7,172974.23,34175.92,84231.19,5027.38,0,0,1,0
294,95257.47,33063.65,191543.05,184896.14,18517.49,0,1,0,0
603,12503.93,156418.24,126514.19,82014.96,11567.45,1,0,1,0
304,1087.98,111048.58,191711.69,99634.34,67290.39,0,0,1,0
600,29879.12,173975.6,119729.51,21257.2,173997.6,0,1,1,1
568,2488.34,92063.13,30535.29,93740.11,64360.25,1,1,0,1
69,45929.12,15264.09,55114.93,156605.72,50958.81,0,1,1,0
658,93614.92,15169.63,93138.33,44767.05,48993.58,1,0,1,0
300,15691.91,186739.24,59504.21,15967.08,87656.28,1,0,1,0
431,18832.83,154304.6,60128.17,180207.79,155509.88,1,1,1,1
672,72146.46,195218.83,175694.93,45930.19,185585.21,1,1,1,1
581,12920.81,24158.97,156396.71,49286.86,196860.89,1,1,1,1
698,53621.74,4471.76,50321.77,21184.22,178347.66,0,1,0,1
282,65687.13,48390.29,751.48,122815.99,79230.42,0,1,0,1
436,47417.19,84758.91,196134.42,23501.0,137826.83,1,1,1,0
301,34794.31,196153.41,90732.81,114915.89,128623.7,1,1,0,0
346,12713.54,400.24,10068.54,107109.46,131066.74,0,0,1,1
652,56598.82,180639.14,45961.32,136498.98,67285.97,0,0,1,1
365,86905.8,137293.56,162957.54,112681.64,146985.03,0,0,0,0
242,26684.52,166048.24,64779.68,40894.34,87723.95,1,0,1,1
653,24582.06,7318.8,93956.97,118089.13,123058.83,0,0,1,1
325,32517.73,64530.09,4623.53,137776.23,119995.47,0,0,0,0
56,14441.02,32976.67,59279.19,126221.14,115633.05,0,1,1,1
59,37940.23,199426.67,173744.52,164514.91,151018.6,0,1,1,0
76,60158.06,70092.98,196210.74,189405.39,52359.04,0,1,0,0
150,92068.02,56047.81,192256.93,61127.24,160605.91,0,1,0,1
453,61546.66,5988.51,144737.26,145651.76,150394.5,0,1,1,0
741,42361.77,35649.03,119245.99,73350.56,16410.91,1,0,0,1
272,37424.26,173791.68,115495.34,109960.67,195140.86,0,0,0,0
348,11533.72,71117.34,44755.61,133924.55,133704.6,0,1,0,0
237,33359.09,181614.58,123038.89,30509.82,94729.96,1,1,0,0
42,49616.99,117290.09,126144.56,123973.58,111482.48,1,1,0,1
594,6357.52,114872.04,37421.13,25521.08,101958.13,0,1,1,0
383,47116.82,133334.09,90569.97,20536.5,11695.31,0,0,1,1
444,21134.88,135488.83,119585.04,165449.99,47234.04,0,0,1,0
736,86599.78,97929.17,92137.62,194327.01,186939.64,0,1,0,1
689,13706.11,100587.34,90413.72,65434.89,197168.31,1,1,1,1
334,67363.31,41559.21,66151.12,45754.26,140196.12,0,1,1,1
586,13117.76,68703.72,69135.31,6146.78,27936.63,1,1,0,0
601,24029.57,12239.51,156942.19,168189.6,19140.2,1,1,1,1
245,80581.13,97184.9,5874.25,177531.84,27722.88,0,1,0,1
404,53925.87,72487.86,76841.72,66251.76,62850.88,1,0,1,1
701,30425.18,23129.97,127600.54,95815.23,191207.54,0,1,0,0
530,59456.3,1011.36,198811.85,130812.75,68315.06,1,0,1,1
573,74779.58,113031.91,144865.29,131993.54,197971.85,1,1,1,0
157,6401.22,56934.33,13437.89,152115.82,113896.71,0,1,0,0
260,76548.72,175984.66,143137.35,163003.94,92886.32,1,0,0,0
176,11887.89,4910.4,122043.66,55297.14,105966.49,1,1,1,0
87,17411.28,105703.84,7455.67,185998.45,137885.74,1,0,1,0
732,29188.09,62164.47,165307.57,158634.73,42088.73,1,1,1,1
96,75476.58,135699.55,153888.57,135895.58,146469.52,0,0,0,0
504,30068.58,29864.13,82749.54,123227.83,180001.27,1,1,1,1
430,98531.92,44463.67,119829.18,122688.25,185605.67,0,1,1,0
341,87701.11,160224.61,70468.31,29688.86,136469.66,1,1,0,1
51,71354.24,4126.55,132019.47,128328.81,6032.29,1,1,0,0
729,58680.1,181323.78,183469.56,8676.3,138429.77,0,0,0,0
22,44011.01,168411.18,76148.3,105611.88,110557.79,0,1,1,0
651,9910.91,130561.22,130977.96,108762.49,71457.35,0,1,1,1
37,31119.84,66966.28,3336.47,80059.82,127826.11,0,0,1,1
279,68812.68,31592.48,145022.59,65262.89,121253.12,1,0,0,0
46,24437.79,16130.13,149468.84,182445.62,183566.58,1,0,0,1
565,19501.97,199916.08,148868.23,51125.56,76658.22,1,0,0,1
240,62092.46,180708.33,18128.86,198509.15,11494.55,1,1,0,0
660,62445.03,50754.8,31680.68,11015.89,167653.73,1,1,1,1
628,86122.7,57495.35,133396.36,195401.61,176815.77,0,1,1,0
285,1177.97,177692.63,198153.73,134455.87,37107.55,0,1,1,1
243,84810.46,94981.86,148008.54,188626.64,61459.88,0,1,0,1
185,56767.21,3195.55,193636.91,98638.25,81072.95,1,1,1,1
527,31360.56,59488.77,98935.56,195889.88,149003.86,0,1,0,1
323,92063.46,103659.61,34113.44,99839.44,40921.74,1,1,1,1
536,32278.67,39869.22,169329.1,89623.78,39623.63,1,1,1,1
10,54588.9,21025.79,135737.89,70198.1,58945.65,0,1,0,0
277,29547.98,36926.44,144031.31,124945.25,82252.14,1,1,0,0
174,69623.38,25464.46,55629.39,38081.78,166871.1,0,0,1,0
607,40214.37,44924.91,34592.25,198322.29,44155.95,1,0,0,1
657,94165.62,168739.99,26268.99,166658.57,87586.19,0,0,1,1
75,8178.31,139787.23,69844.92,165074.3,94627.9,0,0,1,0
339,5781.44,170082.14,62679.31,107510.22,74339.2,0,1,0,0
207,71797.47,185345.56,86930.03,135502.42,159247.57,0,0,1,0
444,82628.46,167386.08,151301.26,49131.57,90691.07,0,1,1,1
342,7610.31,81641.87,77883.46,14409.01,173108.5,0,0,0,1
621,88021.65,191728.65,59006.99,66077.28,87439.58,1,1,1,1
73,17905.25,5919.58,4201.36,129081.71,74003.3,1,0,1,1
532,22717.3,137783.83,105994.58,83324.37,9726.21,1,1,1,0
179,98942.21,115199.54,143072.3,198941.47,129935.22,0,0,0,1
604,26127.91,21482.58,19333.49,160533.99,163827.22,1,1,1,0
32,99684.72,4370.18,184305.52,30189.8,42867.87,1,0,0,1
59,74261.66,125450.02,64654.83,99966.96,176053.83,0,1,0,1
504,79760.48,193989.54,21118.18,54656.85,6912.89,0,0,0,0
717,77345.91,140525.41,18353.2,9297.96,182935.15,1,1,1,0
268,26299.64,15197.05,3994.64,128685.46,178624.51,1,0,1,1
497,68991.88,166356.9,125859.86,48063.98,87666.77,0,0,0,1
136,98708.77,82676.37,51329.39,185827.42,169717.62,0,1,0,0
89,66892.2,66557.33,126930.52,60126.19,61256.43,0,0,0,0
107,51347.89,125400.47,51224.75,116895.67,112535.18,0,1,0,0
20,37193.49,155806.21,183816.88,174537.43,48913.54,1,0,1,0
713,85564.03,57427.36,37183.51,190689.87,184234.07,1,1,1,1
107,64020.1,192693.67,48045.14,152515.96,23176.53,1,0,1,0
323,61553.54,26803.64,68568.83,156619.34,120485.64,0,1,1,1
230,80136.2,145609.15,55256.11,103837.02,193030.49,0,1,1,1
123,55500.65,40064.31,183289.06,79879.11,119002.75,0,1,0,1
242,80614.58,142146.01,191384.4,59465.71,137025.07,0,1,0,0
239,53538.05,2544.52,53152.72,102027.96,155009.0,0,1,1,0
376,57594.46,188703.15,39025.87,94459.0,145983.46,0,1,0,1
449,74405.55,183718.93,199884.48,37664.09,116602.12,0,1,0,0
37,13201.71,199911.49,118484.17,87011.6,178140.23,1,1,1,1
324,26209.1,12537.41,73624.33,12554.66,20923.07,0,0,1,1
212,80668.64,27186.49,121496.72,188621.42,116641.4,1,1,1,1
219,98752.13,9262.92,85117.15,52647.99,43439.52,0,1,0,1
21,30021.9,193535.79,181995.02,47599.88,150517.53,0,1,1,0
367,67447.0,190521.22,71362.78,642.98,43785.13,1,1,1,1
461,29363.85,59430.61,11770.38,166576.99,71114.37,0,0,1,1
56,53133.35,194510.96,136804.02,29878.79,48220.83,1,1,1,1
229,21791.85,48398.05,98651.58,69823.52,88523.5,0,0,0,0
143,67014.07,131510.47,188197.9,120412.45,117895.99,1,0,1,0
584,66878.01,14415.18,96816.11,144134.97,39252.81,1,1,0,0
311,88093.32,131792.97,45250.98,94239.65,197623.5,1,0,0,0
346,11031.63,54529.55,42111.74,77351.73,14276.16,1,0,1,0
160,52235.87,81736.39,124316.03,158385.6,104866.65,0,1,1,0
154,2879.04,189100.28,180265.01,142210.96,56761.23,1,1,0,0
607,69100.75,39471.91,45281.74,83453.25,123495.99,0,1,1,1
398,4217.42,23111.72,179867.01,125342.29,66150.32,0,1,0,0
86,41079.42,30887.51,122762.89,19804.65,58017.59,1,1,0,0
502,43203.11,137194.68,92598.68,74881.67,11108.92,0,0,1,0
542,53851.9,133288.54,133353.48,68025.59,150670.69,0,1,0,0
566,87052.66,26282.27,94110.51,192344.14,167539.31,0,0,0,0
107,73981.32,68094.75,31846.67,14370.58,136163.26,1,0,1,1
279,76467.39,152088.61,125738.19,126184.43,158529.66,1,0,0,1
314,66743.33,73637.85,159115.32,159917.74,96568.21,0,0,1,0
119,80064.21,51762.64,127660.36,19541.98,113418.42,1,0,1,1
354,68184.49,67731.64,27473.88,94797.12,108404.54,1,1,1,1
330,16596.54,43243.24,93262.39,185627.93,109990.8,0,1,1,0
709,25070.69,21638.89,196094.71,30677.84,11637.63,0,0,0,0
346,98646.38,179132.71,164444.1,130317.94,95741.98,0,1,0,0
696,86500.83,35777.42,147267.48,160361.84,38973.82,1,0,1,1
398,18034.98,103702.47,36446.29,153594.09,144062.46,1,1,1,1
243,96908.42,91314.39,184427.96,156720.35,137254.16,1,1,0,0
740,62811.73,189120.41,26622.82,91011.08,168657.98,1,1,1,0
399,81809.56,194542.77,92605.93,167011.09,149395.36,1,1,0,1
397,64547.39,59350.74,32150.45,180601.06,111607.97,0,1,1,1
630,41312.33,15328.29,148571.64,148960.51,75688.6,1,0,1,0
374,22468.22,162762.2,2180.58,167804.92,109113.93,1,1,0,0
662,15320.66,35005.22,145940.08,34144.46,2549.04,0,0,1,0
141,41339.98,141470.09,58466.1,171784.54,131422.53,1,1,1,0
443,12255.93,2493.2,106590.26,117161.61,15290.11,1,0,1,0
81,98354.72,76644.02,67193.73,9183.61,160920.59,1,0,0,0
76,45791.31,121883.07,163557.06,187020.25,180303.44,1,0,0,1
194,41382.18,159452.49,83976.84,5852.63,176534.71,0,1,0,0
577,69919.9,30706.54,87403.61,6336.06,7075.43,1,1,1,1
258,18476.98,18562.35,176413.96,127804.48,51647.32,1,1,0,1
718,94814.12,110566.09,6048.53,62700.68,95422.51,0,1,0,0
97,34299.51,96709.41,171931.68,22095.27,168369.01,0,0,1,0
742,17891.93,79722.12,181485.91,67666.88,46773.15,0,1,0,0
536,13080.27,24436.07,191075.21,185496.55,132131.87,0,1,1,0
91,2934.51,30872.31,57966.49,42729.61,15890.57,0,1,1,0
217,24383.61,31563.43,115838.03,168813.92,96585.2,0,0,1,1
614,26532.21,67780.36,76473.06,190514.14,59902.36,0,0,0,0
420,96544.24,99819.24,100403.01,135995.58,118770.3,1,0,1,0
602,85676.97,56267.03,189969.15,67221.88,53275.35,0,0,0,1
461,2456.46,186126.15,149911.57,54271.45,81896.66,1,1,1,1
543,51953.93,80303.23,5110.4,72475.21,163671.01,0,0,1,0
98,45829.26,103855.03,124160.78,22762.95,161920.27,1,1,1,1
162,12997.81,48043.2,24329.71,166999.62,69667.54,0,1,1,1
596,66334.58,110929.77,170906.16,146286.41,181010.85,0,0,1,0
130,54034.63,112333.68,65442.26,75611.63,166608.91,0,1,1,0
144,77456.26,164365.56,160668.86,128991.15,75937.8,0,1,0,1
266,10923.58,102913.97,24409.62,175115.12,134046.67,1,0,0,0
127,28887.49,56052.04,125511.63,157369.13,44056.4,1,0,1,0
83,80443.59,124100.15,124197.16,124888.59,126734.55,0,1,0,1
231,841.81,70813.47,76637.07,89753.06,187024.86,1,0,1,1
633,57539.06,27399.98,30929.66,103065.46,20238.36,0,1,1,0
588,97629.44,36796.39,142116.99,112312.96,63378.4,1,1,1,0
352,2320.67,179339.48,145708.05,72228.34,26728.76,1,1,1,1
415,94574.14,43659.45,49135.4,153733.17,7412.86,0,0,0,0
498,1879.23,96802.72,423.82,39454.7,155773.0,0,0,0,0
401,72853.03,125366.44,178602.11,108521.55,160944.41,1,1,1,0
71,13275.01,26035.86,118605.21,103070.78,3717.03,0,1,1,0
242,51315.42,27125.33,171202.68,53533.72,137179.39,0,0,0,1
417,61719.28,187023.97,104112.5,23763.23,97662.42,1,0,1,0
397,8412.23,198618.06,63504.88,55388.35,160747.18,0,1,0,1
240,17503.87,165420.46,118013.35,123086.68,195165.95,1,0,0,0
398,40008.63,148489.13,102897.96,105048.76,96062.91,1,0,1,1
67,99500.29,79717.83,77047.18,168201.57,73174.52,0,0,0,0
657,98619.77,85427.77,71503.19,189815.94,43626.5,1,0,0,1
291,89369.12,53707.09,56136.84,158748.14,173248.14,1,1,0,1
330,398.44,67232.97,54087.01,64923.25,38602.93,0,0,1,0
598,34094.5,33312.84,75047.76,59531.93,86669.65,0,0,0,0
237,35220.44,18480.49,173731.27,170799.37,190072.13,1,0,0,0
29,93588.25,120987.48,16996.29,84714.57,144796.5,0,1,0,0
424,28100.01,186403.38,19327.72,92534.14,157990.91,1,1,0,1
273,16255.17,137755.23,156753.05,105176.6,39195.62,0,0,1,1
697,29614.89,153213.93,137830.69,117368.61,58581.48,0,0,0,1
150,84166.77,77969.64,41215.91,8417.15,47677.14,0,0,1,1
265,51807.22,39216.2,122466.82,129863.81,14762.28,1,0,0,1
104,75730.88,109018.62,65162.91,85726.56,187165.59,0,0,1,0
135,11148.41,104758.94,190175.14,4139.91,89669.36,1,0,0,0
402,2707.29,127946.55,99199.41,154249.65,113730.52,0,1,1,0
583,9484.67,180599.61,50880.48,167253.96,69433.79,0,1,1,1
93,28700.52,88558.29,94714.48,41593.38,150251.38,0,0,1,0
260,94138.42,11867.92,167135.65,173428.53,107463.99,0,0,0,1
629,39342.16,10531.01,68823.3,67347.23,102943.14,0,0,0,1
201,24775.1,107152.8,12493.09,196289.78,125463.9,0,0,0,0
720,9015.07,157390.79,79584.02,36780.15,123284.2,0,1,1,0
327,78182.92,180154.24,4764.0,94672.63,163278.59,1,1,0,0
259,21092.03,114600.8,57303.27,45041.56,167366.66,0,0,0,0
379,51974.46,66373.45,182576.22,132926.02,101688.04,1,0,0,1
456,47360.91,145840.39,81167.37,198074.29,121436.11,0,0,0,1
699,38559.31,78641.84,146281.84,188818.65,80057.16,0,1,0,1
595,44024.73,133993.34,166118.48,130591.07,62269.35,0,1,0,0
685,36915.7,20926.13,60398.37,63800.74,50222.32,0,1,0,0
259,18352.91,17732.51,108658.83,139316.93,41707.74,1,1,1,1
189,76537.46,178186.29,156452.36,50293.19,197663.41,0,1,0,1
323,72276.38,78880.18,23756.39,62909.99,154358.81,1,1,0,0
158,5819.59,100912.61,69341.81,27497.76,173435.39,0,1,1,1
111,66503.69,150037.79,109989.49,122432.82,123826.39,1,0,0,1
98,96532.44,114796.12,134420.75,57829.74,54483.73,0,1,0,1
52,82724.21,69795.13,79589.76,79133.35,35359.05,1,1,0,1
653,18381.26,39088.96,139545.29,53919.24,155518.9,0,0,1,0
364,52856.78,92521.25,171975.4,116564.33,80343.74,0,1,0,1
615,48875.42,184921.89,61795.19,198152.92,65469.75,0,1,1,1
189,40563.82,13538.46,71856.48,37645.59,191671.98,1,0,0,1
509,15896.45,51335.47,165566.56,197875.75,34147.6,0,1,0,1
221,81300.82,98438.17,87744.36,111158.24,100974.51,0,0,1,1
23,28858.84,126951.42,35312.8,73944.94,158709.03,1,0,0,0
390,52815.31,115682.08,55171.07,97333.03,138683.07,1,0,1,1
457,99473.86,121603.77,78060.61,86444.76,27460.3,1,0,0,0
581,7592.17,27972.47,126614.85,105660.67,40739.43,0,1,0,1
188,76549.12,49783.67,269.88,115337.2,30629.92,0,1,0,0
657,51616.37,105196.77,182450.98,156292.19,85413.52,1,1,1,0
405,65137.05,173368.21,89951.06,77257.5,64956.04,0,1,1,0
236,72337.12,196487.91,77708.05,8667.24,70222.4,0,0,0,1
